,gene,freq,type,pam
28934,hsa-mir-1295b,1,miRNA,Matched + PAM
28935,hsa-mir-1296,4,miRNA,Matched + PAM
28936,hsa-mir-1297,2,miRNA,Matched + PAM
28937,hsa-mir-1298,2,miRNA,Matched + PAM
28938,hsa-mir-1301,4,miRNA,Matched + PAM
28939,hsa-mir-1302-1,3,miRNA,Matched + PAM
28940,hsa-mir-1302-10,2,miRNA,Matched + PAM
28941,hsa-mir-1302-11,2,miRNA,Matched + PAM
28942,hsa-mir-1302-2,2,miRNA,Matched + PAM
28943,hsa-mir-1302-3,1,miRNA,Matched + PAM
28944,hsa-mir-1302-4,2,miRNA,Matched + PAM
28945,hsa-mir-1302-6,2,miRNA,Matched + PAM
28946,hsa-mir-1302-8,2,miRNA,Matched + PAM
28947,hsa-mir-1302-9,1,miRNA,Matched + PAM
28948,hsa-mir-1306,4,miRNA,Matched + PAM
28949,hsa-mir-1307,4,miRNA,Matched + PAM
28950,hsa-mir-130a,4,miRNA,Matched + PAM
28951,hsa-mir-130b,3,miRNA,Matched + PAM
28952,hsa-mir-132,4,miRNA,Matched + PAM
28953,hsa-mir-1323,1,miRNA,Matched + PAM
28954,hsa-mir-133a-1,4,miRNA,Matched + PAM
28955,hsa-mir-133a-2,2,miRNA,Matched + PAM
28956,hsa-mir-133b,4,miRNA,Matched + PAM
28957,hsa-mir-134,3,miRNA,Matched + PAM
28958,hsa-mir-135a-1,4,miRNA,Matched + PAM
28959,hsa-mir-135a-2,4,miRNA,Matched + PAM
28960,hsa-mir-135b,4,miRNA,Matched + PAM
28961,hsa-mir-136,4,miRNA,Matched + PAM
28962,hsa-mir-137,4,miRNA,Matched + PAM
28963,hsa-mir-138-2,4,miRNA,Matched + PAM
28964,hsa-mir-139,3,miRNA,Matched + PAM
28965,hsa-mir-140,4,miRNA,Matched + PAM
28966,hsa-mir-141,3,miRNA,Matched + PAM
28967,hsa-mir-142,4,miRNA,Matched + PAM
28968,hsa-mir-143,3,miRNA,Matched + PAM
28969,hsa-mir-144,3,miRNA,Matched + PAM
28970,hsa-mir-145,2,miRNA,Matched + PAM
28971,hsa-mir-1468,1,miRNA,Matched + PAM
28972,hsa-mir-1469,2,miRNA,Matched + PAM
28973,hsa-mir-146a,3,miRNA,Matched + PAM
28974,hsa-mir-146b,1,miRNA,Matched + PAM
28975,hsa-mir-1470,2,miRNA,Matched + PAM
28976,hsa-mir-1471,1,miRNA,Matched + PAM
28977,hsa-mir-147a,1,miRNA,Matched + PAM
28978,hsa-mir-147b,1,miRNA,Matched + PAM
28979,hsa-mir-148a,3,miRNA,Matched + PAM
28980,hsa-mir-148b,4,miRNA,Matched + PAM
28981,hsa-mir-149,1,miRNA,Matched + PAM
28982,hsa-mir-150,4,miRNA,Matched + PAM
28983,hsa-mir-151a,4,miRNA,Matched + PAM
28984,hsa-mir-151b,2,miRNA,Matched + PAM
28985,hsa-mir-152,3,miRNA,Matched + PAM
28986,hsa-mir-153-1,4,miRNA,Matched + PAM
28987,hsa-mir-153-2,4,miRNA,Matched + PAM
28988,hsa-mir-154,2,miRNA,Matched + PAM
28989,hsa-mir-155,2,miRNA,Matched + PAM
28990,hsa-mir-1587,2,miRNA,Matched + PAM
28991,hsa-mir-15a,4,miRNA,Matched + PAM
28992,hsa-mir-15b,3,miRNA,Matched + PAM
28993,hsa-mir-16-1,3,miRNA,Matched + PAM
28994,hsa-mir-16-2,2,miRNA,Matched + PAM
28995,hsa-mir-17,4,miRNA,Matched + PAM
28996,hsa-mir-181a-1,4,miRNA,Matched + PAM
28997,hsa-mir-181a-2,2,miRNA,Matched + PAM
28998,hsa-mir-181b-1,2,miRNA,Matched + PAM
28999,hsa-mir-181b-2,3,miRNA,Matched + PAM
29000,hsa-mir-181c,1,miRNA,Matched + PAM
29001,hsa-mir-181d,3,miRNA,Matched + PAM
29002,hsa-mir-182,1,miRNA,Matched + PAM
29003,hsa-mir-1827,4,miRNA,Matched + PAM
29004,hsa-mir-183,3,miRNA,Matched + PAM
29005,hsa-mir-184,2,miRNA,Matched + PAM
29006,hsa-mir-185,3,miRNA,Matched + PAM
29007,hsa-mir-186,4,miRNA,Matched + PAM
29008,hsa-mir-187,4,miRNA,Matched + PAM
29009,hsa-mir-188,4,miRNA,Matched + PAM
29010,hsa-mir-18a,4,miRNA,Matched + PAM
29011,hsa-mir-18b,4,miRNA,Matched + PAM
29012,hsa-mir-1908,3,miRNA,Matched + PAM
29013,hsa-mir-190a,4,miRNA,Matched + PAM
29014,hsa-mir-190b,4,miRNA,Matched + PAM
29015,hsa-mir-191,4,miRNA,Matched + PAM
29016,hsa-mir-1911,3,miRNA,Matched + PAM
29017,hsa-mir-1912,1,miRNA,Matched + PAM
29018,hsa-mir-1914,2,miRNA,Matched + PAM
29019,hsa-mir-192,4,miRNA,Matched + PAM
29020,hsa-mir-193a,1,miRNA,Matched + PAM
29021,hsa-mir-193b,2,miRNA,Matched + PAM
29022,hsa-mir-194-1,4,miRNA,Matched + PAM
29023,hsa-mir-194-2,3,miRNA,Matched + PAM
29024,hsa-mir-195,4,miRNA,Matched + PAM
29025,hsa-mir-196a-1,2,miRNA,Matched + PAM
29026,hsa-mir-196a-2,4,miRNA,Matched + PAM
29027,hsa-mir-196b,4,miRNA,Matched + PAM
29028,hsa-mir-197,3,miRNA,Matched + PAM
29029,hsa-mir-1972-1,2,miRNA,Matched + PAM
29030,hsa-mir-1972-2,2,miRNA,Matched + PAM
29031,hsa-mir-1973,3,miRNA,Matched + PAM
29032,hsa-mir-1976,3,miRNA,Matched + PAM
29033,hsa-mir-198,2,miRNA,Matched + PAM
29034,hsa-mir-199a-1,2,miRNA,Matched + PAM
29035,hsa-mir-199a-2,3,miRNA,Matched + PAM
29036,hsa-mir-199b,4,miRNA,Matched + PAM
29037,hsa-mir-19a,3,miRNA,Matched + PAM
29038,hsa-mir-19b-1,4,miRNA,Matched + PAM
29039,hsa-mir-19b-2,3,miRNA,Matched + PAM
29040,hsa-mir-200a,2,miRNA,Matched + PAM
29041,hsa-mir-200b,4,miRNA,Matched + PAM
29042,hsa-mir-200c,4,miRNA,Matched + PAM
29043,hsa-mir-202,3,miRNA,Matched + PAM
29044,hsa-mir-203a,3,miRNA,Matched + PAM
29045,hsa-mir-203b,4,miRNA,Matched + PAM
29046,hsa-mir-204,4,miRNA,Matched + PAM
29047,hsa-mir-205,4,miRNA,Matched + PAM
29048,hsa-mir-2052,2,miRNA,Matched + PAM
29049,hsa-mir-2053,3,miRNA,Matched + PAM
29050,hsa-mir-206,4,miRNA,Matched + PAM
29051,hsa-mir-208a,2,miRNA,Matched + PAM
29052,hsa-mir-208b,4,miRNA,Matched + PAM
29053,hsa-mir-20a,1,miRNA,Matched + PAM
29054,hsa-mir-20b,4,miRNA,Matched + PAM
29055,hsa-mir-21,4,miRNA,Matched + PAM
29056,hsa-mir-210,4,miRNA,Matched + PAM
29057,hsa-mir-211,3,miRNA,Matched + PAM
29058,hsa-mir-2110,1,miRNA,Matched + PAM
29059,hsa-mir-2113,4,miRNA,Matched + PAM
29060,hsa-mir-2114,4,miRNA,Matched + PAM
29061,hsa-mir-212,4,miRNA,Matched + PAM
29062,hsa-mir-214,4,miRNA,Matched + PAM
29063,hsa-mir-215,3,miRNA,Matched + PAM
29064,hsa-mir-216a,3,miRNA,Matched + PAM
29065,hsa-mir-216b,3,miRNA,Matched + PAM
29066,hsa-mir-217,4,miRNA,Matched + PAM
29067,hsa-mir-218-1,4,miRNA,Matched + PAM
29068,hsa-mir-218-2,4,miRNA,Matched + PAM
29069,hsa-mir-219a-1,4,miRNA,Matched + PAM
29070,hsa-mir-219a-2,4,miRNA,Matched + PAM
29071,hsa-mir-219b,4,miRNA,Matched + PAM
29072,hsa-mir-22,4,miRNA,Matched + PAM
29073,hsa-mir-221,4,miRNA,Matched + PAM
29074,hsa-mir-222,3,miRNA,Matched + PAM
29075,hsa-mir-223,4,miRNA,Matched + PAM
29076,hsa-mir-224,4,miRNA,Matched + PAM
29077,hsa-mir-2276,2,miRNA,Matched + PAM
29078,hsa-mir-2355,4,miRNA,Matched + PAM
29079,hsa-mir-2392,1,miRNA,Matched + PAM
29080,hsa-mir-23a,4,miRNA,Matched + PAM
29081,hsa-mir-23b,4,miRNA,Matched + PAM
29082,hsa-mir-23c,2,miRNA,Matched + PAM
29083,hsa-mir-24-1,4,miRNA,Matched + PAM
29084,hsa-mir-24-2,3,miRNA,Matched + PAM
29085,hsa-mir-25,4,miRNA,Matched + PAM
29086,hsa-mir-2682,4,miRNA,Matched + PAM
29087,hsa-mir-26a-1,4,miRNA,Matched + PAM
29088,hsa-mir-26a-2,4,miRNA,Matched + PAM
29089,hsa-mir-26b,4,miRNA,Matched + PAM
29090,hsa-mir-27a,4,miRNA,Matched + PAM
29091,hsa-mir-27b,2,miRNA,Matched + PAM
29092,hsa-mir-28,3,miRNA,Matched + PAM
29093,hsa-mir-2861,4,miRNA,Matched + PAM
29094,hsa-mir-2909,1,miRNA,Matched + PAM
29095,hsa-mir-296,2,miRNA,Matched + PAM
29096,hsa-mir-297,1,miRNA,Matched + PAM
29097,hsa-mir-298,2,miRNA,Matched + PAM
29098,hsa-mir-299,1,miRNA,Matched + PAM
29099,hsa-mir-29a,4,miRNA,Matched + PAM
29100,hsa-mir-29b-1,4,miRNA,Matched + PAM
29101,hsa-mir-29b-2,4,miRNA,Matched + PAM
29102,hsa-mir-29c,4,miRNA,Matched + PAM
29103,hsa-mir-301a,3,miRNA,Matched + PAM
29104,hsa-mir-301b,3,miRNA,Matched + PAM
29105,hsa-mir-302a,3,miRNA,Matched + PAM
29106,hsa-mir-302b,4,miRNA,Matched + PAM
29107,hsa-mir-302c,4,miRNA,Matched + PAM
29108,hsa-mir-302d,2,miRNA,Matched + PAM
29109,hsa-mir-302f,1,miRNA,Matched + PAM
29110,hsa-mir-3064,4,miRNA,Matched + PAM
29111,hsa-mir-3065,4,miRNA,Matched + PAM
29112,hsa-mir-3074,4,miRNA,Matched + PAM
29113,hsa-mir-30a,1,miRNA,Matched + PAM
29114,hsa-mir-30b,4,miRNA,Matched + PAM
29115,hsa-mir-30c-1,2,miRNA,Matched + PAM
29116,hsa-mir-30c-2,4,miRNA,Matched + PAM
29117,hsa-mir-30d,4,miRNA,Matched + PAM
29118,hsa-mir-30e,3,miRNA,Matched + PAM
29119,hsa-mir-31,4,miRNA,Matched + PAM
29120,hsa-mir-3115,3,miRNA,Matched + PAM
29121,hsa-mir-3116-1,1,miRNA,Matched + PAM
29122,hsa-mir-3116-2,1,miRNA,Matched + PAM
29123,hsa-mir-3117,1,miRNA,Matched + PAM
29124,hsa-mir-3118-1,1,miRNA,Matched + PAM
29125,hsa-mir-3118-3,1,miRNA,Matched + PAM
29126,hsa-mir-3118-4,1,miRNA,Matched + PAM
29127,hsa-mir-3118-5,1,miRNA,Matched + PAM
29128,hsa-mir-3118-6,1,miRNA,Matched + PAM
29129,hsa-mir-3120,4,miRNA,Matched + PAM
29130,hsa-mir-3123,4,miRNA,Matched + PAM
29131,hsa-mir-3126,3,miRNA,Matched + PAM
29132,hsa-mir-3127,3,miRNA,Matched + PAM
29133,hsa-mir-3132,1,miRNA,Matched + PAM
29134,hsa-mir-3134,1,miRNA,Matched + PAM
29135,hsa-mir-3135a,1,miRNA,Matched + PAM
29136,hsa-mir-3135b,2,miRNA,Matched + PAM
29137,hsa-mir-3136,2,miRNA,Matched + PAM
29138,hsa-mir-3139,2,miRNA,Matched + PAM
29139,hsa-mir-3140,2,miRNA,Matched + PAM
29140,hsa-mir-3141,1,miRNA,Matched + PAM
29141,hsa-mir-3146,2,miRNA,Matched + PAM
29142,hsa-mir-3150a,1,miRNA,Matched + PAM
29143,hsa-mir-3150b,1,miRNA,Matched + PAM
29144,hsa-mir-3152,2,miRNA,Matched + PAM
29145,hsa-mir-3154,4,miRNA,Matched + PAM
29146,hsa-mir-3156-1,1,miRNA,Matched + PAM
29147,hsa-mir-3156-2,2,miRNA,Matched + PAM
29148,hsa-mir-3156-3,1,miRNA,Matched + PAM
29149,hsa-mir-3157,1,miRNA,Matched + PAM
29150,hsa-mir-3158-1,2,miRNA,Matched + PAM
29151,hsa-mir-3158-2,2,miRNA,Matched + PAM
29152,hsa-mir-3159,2,miRNA,Matched + PAM
29153,hsa-mir-3160-1,1,miRNA,Matched + PAM
29154,hsa-mir-3160-2,1,miRNA,Matched + PAM
29155,hsa-mir-3162,4,miRNA,Matched + PAM
29156,hsa-mir-3164,2,miRNA,Matched + PAM
29157,hsa-mir-3165,2,miRNA,Matched + PAM
29158,hsa-mir-3166,1,miRNA,Matched + PAM
29159,hsa-mir-3167,1,miRNA,Matched + PAM
29160,hsa-mir-3173,1,miRNA,Matched + PAM
29161,hsa-mir-3180-5,2,miRNA,Matched + PAM
29162,hsa-mir-3183,1,miRNA,Matched + PAM
29163,hsa-mir-3184,3,miRNA,Matched + PAM
29164,hsa-mir-3185,1,miRNA,Matched + PAM
29165,hsa-mir-3187,3,miRNA,Matched + PAM
29166,hsa-mir-3190,3,miRNA,Matched + PAM
29167,hsa-mir-3191,3,miRNA,Matched + PAM
29168,hsa-mir-3197,1,miRNA,Matched + PAM
29169,hsa-mir-3198-2,1,miRNA,Matched + PAM
29170,hsa-mir-3199-1,3,miRNA,Matched + PAM
29171,hsa-mir-3199-2,3,miRNA,Matched + PAM
29172,hsa-mir-32,2,miRNA,Matched + PAM
29173,hsa-mir-3200,2,miRNA,Matched + PAM
29174,hsa-mir-3202-1,1,miRNA,Matched + PAM
29175,hsa-mir-3202-2,1,miRNA,Matched + PAM
29176,hsa-mir-320a,4,miRNA,Matched + PAM
29177,hsa-mir-320b-1,4,miRNA,Matched + PAM
29178,hsa-mir-320b-2,2,miRNA,Matched + PAM
29179,hsa-mir-320c-1,3,miRNA,Matched + PAM
29180,hsa-mir-320c-2,4,miRNA,Matched + PAM
29181,hsa-mir-320d-1,3,miRNA,Matched + PAM
29182,hsa-mir-320d-2,4,miRNA,Matched + PAM
29183,hsa-mir-320e,2,miRNA,Matched + PAM
29184,hsa-mir-323a,4,miRNA,Matched + PAM
29185,hsa-mir-323b,4,miRNA,Matched + PAM
29186,hsa-mir-324,4,miRNA,Matched + PAM
29187,hsa-mir-325,4,miRNA,Matched + PAM
29188,hsa-mir-326,4,miRNA,Matched + PAM
29189,hsa-mir-328,3,miRNA,Matched + PAM
29190,hsa-mir-329-1,4,miRNA,Matched + PAM
29191,hsa-mir-329-2,3,miRNA,Matched + PAM
29192,hsa-mir-330,4,miRNA,Matched + PAM
29193,hsa-mir-331,4,miRNA,Matched + PAM
29194,hsa-mir-335,2,miRNA,Matched + PAM
29195,hsa-mir-337,4,miRNA,Matched + PAM
29196,hsa-mir-338,4,miRNA,Matched + PAM
29197,hsa-mir-339,4,miRNA,Matched + PAM
29198,hsa-mir-33a,4,miRNA,Matched + PAM
29199,hsa-mir-33b,2,miRNA,Matched + PAM
29200,hsa-mir-340,4,miRNA,Matched + PAM
29201,hsa-mir-342,2,miRNA,Matched + PAM
29202,hsa-mir-345,1,miRNA,Matched + PAM
29203,hsa-mir-346,3,miRNA,Matched + PAM
29204,hsa-mir-34a,3,miRNA,Matched + PAM
29205,hsa-mir-34b,2,miRNA,Matched + PAM
29206,hsa-mir-34c,3,miRNA,Matched + PAM
29207,hsa-mir-3591,2,miRNA,Matched + PAM
29208,hsa-mir-3605,1,miRNA,Matched + PAM
29209,hsa-mir-3606,1,miRNA,Matched + PAM
29210,hsa-mir-3609,4,miRNA,Matched + PAM
29211,hsa-mir-361,4,miRNA,Matched + PAM
29212,hsa-mir-3610,4,miRNA,Matched + PAM
29213,hsa-mir-3613,4,miRNA,Matched + PAM
29214,hsa-mir-3614,1,miRNA,Matched + PAM
29215,hsa-mir-3615,4,miRNA,Matched + PAM
29216,hsa-mir-3617,1,miRNA,Matched + PAM
29217,hsa-mir-3618,4,miRNA,Matched + PAM
29218,hsa-mir-362,2,miRNA,Matched + PAM
29219,hsa-mir-3620,3,miRNA,Matched + PAM
29220,hsa-mir-363,3,miRNA,Matched + PAM
29221,hsa-mir-3646,1,miRNA,Matched + PAM
29222,hsa-mir-3649,2,miRNA,Matched + PAM
29223,hsa-mir-3650,1,miRNA,Matched + PAM
29224,hsa-mir-3651,1,miRNA,Matched + PAM
29225,hsa-mir-3652,2,miRNA,Matched + PAM
29226,hsa-mir-3653,3,miRNA,Matched + PAM
29227,hsa-mir-3654,4,miRNA,Matched + PAM
29228,hsa-mir-3655,1,miRNA,Matched + PAM
29229,hsa-mir-3656,4,miRNA,Matched + PAM
29230,hsa-mir-3657,2,miRNA,Matched + PAM
29231,hsa-mir-3658,2,miRNA,Matched + PAM
29232,hsa-mir-3659,1,miRNA,Matched + PAM
29233,hsa-mir-365a,4,miRNA,Matched + PAM
29234,hsa-mir-365b,3,miRNA,Matched + PAM
29235,hsa-mir-3660,1,miRNA,Matched + PAM
29236,hsa-mir-3661,4,miRNA,Matched + PAM
29237,hsa-mir-3662,3,miRNA,Matched + PAM
29238,hsa-mir-3665,4,miRNA,Matched + PAM
29239,hsa-mir-3666,4,miRNA,Matched + PAM
29240,hsa-mir-367,2,miRNA,Matched + PAM
29241,hsa-mir-3670-1,2,miRNA,Matched + PAM
29242,hsa-mir-3670-2,2,miRNA,Matched + PAM
29243,hsa-mir-3671,2,miRNA,Matched + PAM
29244,hsa-mir-3674,2,miRNA,Matched + PAM
29245,hsa-mir-3677,2,miRNA,Matched + PAM
29246,hsa-mir-3678,1,miRNA,Matched + PAM
29247,hsa-mir-3680-1,2,miRNA,Matched + PAM
29248,hsa-mir-3680-2,2,miRNA,Matched + PAM
29249,hsa-mir-3685,1,miRNA,Matched + PAM
29250,hsa-mir-3686,1,miRNA,Matched + PAM
29251,hsa-mir-369,4,miRNA,Matched + PAM
29252,hsa-mir-370,4,miRNA,Matched + PAM
29253,hsa-mir-3713,1,miRNA,Matched + PAM
29254,hsa-mir-371a,4,miRNA,Matched + PAM
29255,hsa-mir-371b,4,miRNA,Matched + PAM
29256,hsa-mir-372,2,miRNA,Matched + PAM
29257,hsa-mir-373,2,miRNA,Matched + PAM
29258,hsa-mir-374a,3,miRNA,Matched + PAM
29259,hsa-mir-374b,3,miRNA,Matched + PAM
29260,hsa-mir-374c,3,miRNA,Matched + PAM
29261,hsa-mir-375,4,miRNA,Matched + PAM
29262,hsa-mir-376a-1,4,miRNA,Matched + PAM
29263,hsa-mir-376a-2,4,miRNA,Matched + PAM
29264,hsa-mir-376b,4,miRNA,Matched + PAM
29265,hsa-mir-376c,4,miRNA,Matched + PAM
29266,hsa-mir-377,3,miRNA,Matched + PAM
29267,hsa-mir-378a,1,miRNA,Matched + PAM
29268,hsa-mir-378b,1,miRNA,Matched + PAM
29269,hsa-mir-378d-2,1,miRNA,Matched + PAM
29270,hsa-mir-378e,2,miRNA,Matched + PAM
29271,hsa-mir-378f,1,miRNA,Matched + PAM
29272,hsa-mir-379,3,miRNA,Matched + PAM
29273,hsa-mir-380,3,miRNA,Matched + PAM
29274,hsa-mir-381,4,miRNA,Matched + PAM
29275,hsa-mir-382,3,miRNA,Matched + PAM
29276,hsa-mir-383,4,miRNA,Matched + PAM
29277,hsa-mir-3907,1,miRNA,Matched + PAM
29278,hsa-mir-3910-1,2,miRNA,Matched + PAM
29279,hsa-mir-3910-2,2,miRNA,Matched + PAM
29280,hsa-mir-3911,1,miRNA,Matched + PAM
29281,hsa-mir-3912,1,miRNA,Matched + PAM
29282,hsa-mir-3913-1,2,miRNA,Matched + PAM
29283,hsa-mir-3913-2,2,miRNA,Matched + PAM
29284,hsa-mir-3914-1,2,miRNA,Matched + PAM
29285,hsa-mir-3914-2,3,miRNA,Matched + PAM
29286,hsa-mir-3916,2,miRNA,Matched + PAM
29287,hsa-mir-3917,2,miRNA,Matched + PAM
29288,hsa-mir-3920,1,miRNA,Matched + PAM
29289,hsa-mir-3921,3,miRNA,Matched + PAM
29290,hsa-mir-3922,2,miRNA,Matched + PAM
29291,hsa-mir-3926-1,1,miRNA,Matched + PAM
29292,hsa-mir-3926-2,2,miRNA,Matched + PAM
29293,hsa-mir-3927,1,miRNA,Matched + PAM
29294,hsa-mir-3928,1,miRNA,Matched + PAM
29295,hsa-mir-3929,3,miRNA,Matched + PAM
29296,hsa-mir-3934,1,miRNA,Matched + PAM
29297,hsa-mir-3935,1,miRNA,Matched + PAM
29298,hsa-mir-3939,3,miRNA,Matched + PAM
29299,hsa-mir-3941,2,miRNA,Matched + PAM
29300,hsa-mir-3944,1,miRNA,Matched + PAM
29301,hsa-mir-3960,2,miRNA,Matched + PAM
29302,hsa-mir-3972,3,miRNA,Matched + PAM
29303,hsa-mir-3973,3,miRNA,Matched + PAM
29304,hsa-mir-3974,2,miRNA,Matched + PAM
29305,hsa-mir-3975,3,miRNA,Matched + PAM
29306,hsa-mir-3976,1,miRNA,Matched + PAM
29307,hsa-mir-3977,1,miRNA,Matched + PAM
29308,hsa-mir-3978,2,miRNA,Matched + PAM
29309,hsa-mir-409,4,miRNA,Matched + PAM
29310,hsa-mir-410,2,miRNA,Matched + PAM
29311,hsa-mir-411,3,miRNA,Matched + PAM
29312,hsa-mir-412,1,miRNA,Matched + PAM
29313,hsa-mir-421,4,miRNA,Matched + PAM
29314,hsa-mir-422a,1,miRNA,Matched + PAM
29315,hsa-mir-423,4,miRNA,Matched + PAM
29316,hsa-mir-424,4,miRNA,Matched + PAM
29317,hsa-mir-425,3,miRNA,Matched + PAM
29318,hsa-mir-4253,2,miRNA,Matched + PAM
29319,hsa-mir-4254,2,miRNA,Matched + PAM
29320,hsa-mir-4258,1,miRNA,Matched + PAM
29321,hsa-mir-4260,2,miRNA,Matched + PAM
29322,hsa-mir-4262,2,miRNA,Matched + PAM
29323,hsa-mir-4264,3,miRNA,Matched + PAM
29324,hsa-mir-4266,2,miRNA,Matched + PAM
29325,hsa-mir-4268,1,miRNA,Matched + PAM
29326,hsa-mir-4269,1,miRNA,Matched + PAM
29327,hsa-mir-4270,3,miRNA,Matched + PAM
29328,hsa-mir-4271,1,miRNA,Matched + PAM
29329,hsa-mir-4275,1,miRNA,Matched + PAM
29330,hsa-mir-4276,1,miRNA,Matched + PAM
29331,hsa-mir-4278,1,miRNA,Matched + PAM
29332,hsa-mir-4279,4,miRNA,Matched + PAM
29333,hsa-mir-4280,1,miRNA,Matched + PAM
29334,hsa-mir-4282,2,miRNA,Matched + PAM
29335,hsa-mir-4287,1,miRNA,Matched + PAM
29336,hsa-mir-4288,3,miRNA,Matched + PAM
29337,hsa-mir-4289,2,miRNA,Matched + PAM
29338,hsa-mir-429,3,miRNA,Matched + PAM
29339,hsa-mir-4295,3,miRNA,Matched + PAM
29340,hsa-mir-4297,1,miRNA,Matched + PAM
29341,hsa-mir-4298,2,miRNA,Matched + PAM
29342,hsa-mir-4299,1,miRNA,Matched + PAM
29343,hsa-mir-4301,3,miRNA,Matched + PAM
29344,hsa-mir-4302,1,miRNA,Matched + PAM
29345,hsa-mir-4303,1,miRNA,Matched + PAM
29346,hsa-mir-4305,2,miRNA,Matched + PAM
29347,hsa-mir-4306,1,miRNA,Matched + PAM
29348,hsa-mir-4308,2,miRNA,Matched + PAM
29349,hsa-mir-4309,2,miRNA,Matched + PAM
29350,hsa-mir-431,4,miRNA,Matched + PAM
29351,hsa-mir-4311,3,miRNA,Matched + PAM
29352,hsa-mir-4312,2,miRNA,Matched + PAM
29353,hsa-mir-4313,2,miRNA,Matched + PAM
29354,hsa-mir-4315-1,2,miRNA,Matched + PAM
29355,hsa-mir-4315-2,1,miRNA,Matched + PAM
29356,hsa-mir-4317,1,miRNA,Matched + PAM
29357,hsa-mir-4318,1,miRNA,Matched + PAM
29358,hsa-mir-4320,1,miRNA,Matched + PAM
29359,hsa-mir-4321,1,miRNA,Matched + PAM
29360,hsa-mir-4329,3,miRNA,Matched + PAM
29361,hsa-mir-433,4,miRNA,Matched + PAM
29362,hsa-mir-4417,1,miRNA,Matched + PAM
29363,hsa-mir-4418,3,miRNA,Matched + PAM
29364,hsa-mir-4419a,3,miRNA,Matched + PAM
29365,hsa-mir-4419b,1,miRNA,Matched + PAM
29366,hsa-mir-4420,1,miRNA,Matched + PAM
29367,hsa-mir-4421,1,miRNA,Matched + PAM
29368,hsa-mir-4423,1,miRNA,Matched + PAM
29369,hsa-mir-4426,2,miRNA,Matched + PAM
29370,hsa-mir-4428,1,miRNA,Matched + PAM
29371,hsa-mir-4429,1,miRNA,Matched + PAM
29372,hsa-mir-4432,1,miRNA,Matched + PAM
29373,hsa-mir-4433,3,miRNA,Matched + PAM
29374,hsa-mir-4433b,3,miRNA,Matched + PAM
29375,hsa-mir-4434,1,miRNA,Matched + PAM
29376,hsa-mir-4435-1,3,miRNA,Matched + PAM
29377,hsa-mir-4435-2,2,miRNA,Matched + PAM
29378,hsa-mir-4436b-1,2,miRNA,Matched + PAM
29379,hsa-mir-4436b-2,1,miRNA,Matched + PAM
29380,hsa-mir-4438,4,miRNA,Matched + PAM
29381,hsa-mir-4439,1,miRNA,Matched + PAM
29382,hsa-mir-4442,4,miRNA,Matched + PAM
29383,hsa-mir-4443,1,miRNA,Matched + PAM
29384,hsa-mir-4444-1,4,miRNA,Matched + PAM
29385,hsa-mir-4444-2,4,miRNA,Matched + PAM
29386,hsa-mir-4446,1,miRNA,Matched + PAM
29387,hsa-mir-4447,1,miRNA,Matched + PAM
29388,hsa-mir-4448,1,miRNA,Matched + PAM
29389,hsa-mir-4449,2,miRNA,Matched + PAM
29390,hsa-mir-4451,1,miRNA,Matched + PAM
29391,hsa-mir-4452,1,miRNA,Matched + PAM
29392,hsa-mir-4453,2,miRNA,Matched + PAM
29393,hsa-mir-4454,2,miRNA,Matched + PAM
29394,hsa-mir-4455,1,miRNA,Matched + PAM
29395,hsa-mir-4459,2,miRNA,Matched + PAM
29396,hsa-mir-4460,4,miRNA,Matched + PAM
29397,hsa-mir-4462,2,miRNA,Matched + PAM
29398,hsa-mir-4463,3,miRNA,Matched + PAM
29399,hsa-mir-4464,1,miRNA,Matched + PAM
29400,hsa-mir-4466,3,miRNA,Matched + PAM
29401,hsa-mir-4467,1,miRNA,Matched + PAM
29402,hsa-mir-4468,1,miRNA,Matched + PAM
29403,hsa-mir-4469,2,miRNA,Matched + PAM
29404,hsa-mir-4470,1,miRNA,Matched + PAM
29405,hsa-mir-4471,1,miRNA,Matched + PAM
29406,hsa-mir-4472-1,1,miRNA,Matched + PAM
29407,hsa-mir-4472-2,3,miRNA,Matched + PAM
29408,hsa-mir-4474,2,miRNA,Matched + PAM
29409,hsa-mir-4475,2,miRNA,Matched + PAM
29410,hsa-mir-4477a,4,miRNA,Matched + PAM
29411,hsa-mir-4477b,4,miRNA,Matched + PAM
29412,hsa-mir-4479,1,miRNA,Matched + PAM
29413,hsa-mir-448,3,miRNA,Matched + PAM
29414,hsa-mir-4481,3,miRNA,Matched + PAM
29415,hsa-mir-4484,2,miRNA,Matched + PAM
29416,hsa-mir-4486,1,miRNA,Matched + PAM
29417,hsa-mir-4487,2,miRNA,Matched + PAM
29418,hsa-mir-4488,1,miRNA,Matched + PAM
29419,hsa-mir-4491,2,miRNA,Matched + PAM
29420,hsa-mir-4492,1,miRNA,Matched + PAM
29421,hsa-mir-4494,2,miRNA,Matched + PAM
29422,hsa-mir-4497,2,miRNA,Matched + PAM
29423,hsa-mir-4499,1,miRNA,Matched + PAM
29424,hsa-mir-449a,3,miRNA,Matched + PAM
29425,hsa-mir-449b,3,miRNA,Matched + PAM
29426,hsa-mir-449c,1,miRNA,Matched + PAM
29427,hsa-mir-4501,1,miRNA,Matched + PAM
29428,hsa-mir-4502,1,miRNA,Matched + PAM
29429,hsa-mir-4503,1,miRNA,Matched + PAM
